,name,date,votes,all_votes,winner,win_difference
722,ms. nibbly sleeping on karens face like a kitten,2017-05-22 01:01:52.212105333+00:00,3,38,False,0
5381,magpie in her usual tom-boy outfit attempting to repair a vehicle of some sort (maybe an old pickup or a wagon?),2019-08-18 20:21:03.313929711+00:00,3,24,False,0
5382,"maren waking up from a dream where she (human or keidran form) is at the altar, about to get married to sythe",2019-08-18 20:21:03.313929711+00:00,3,29,False,0
11739,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation while disrobed and feeling her fur. not being recognized and mistaken for an actual keidran, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-09-06 02:52:27.459815576+00:00,3,21,False,0
773,"to make things more even, a male bust chart of the lovely genderbent ladies.",2017-06-05 02:44:58.102213428+00:00,3,28,False,0
4226,aftermath of christmas party,2019-01-06 23:48:13.341432161+00:00,3,36,False,0
8415,"nibbly cuddling with voodoo doll sythe. sythe can't help but to hug the air, confusing maren. ",2020-08-24 02:02:47.368074741+00:00,3,17,False,0
6633,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-03-08 21:21:14.568796233+00:00,3,15,False,0
506,an angry wrinry stomping her feet with puffed out cheaks,2017-04-16 23:16:00.812988010+00:00,3,54,False,0
755,euchre's flawless transformation,2017-06-05 01:50:14.107903050+00:00,3,43,False,0
5262,"my sketch idea is red ""experimenting"" on cat maren with catnip, needless to say it works and scythe is a little freaked out by it. ",2019-06-30 23:26:08.895335324+00:00,3,18,False,0
5239,the return of pet daughter: confusion on what to wear on her first date,2019-06-30 21:48:22.906570385+00:00,3,26,False,0
6558,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-02-24 00:28:21.160623868+00:00,3,22,False,0
5272,"a tigress noble joins two male human cartographers map out the tiger territory, similar to lewis and clark with sacajawea. possible journal entry of the human explorers.",2019-06-30 23:26:08.895335324+00:00,3,11,False,0
5406,the return of pet daughter: confusion on what to wear for her first date,2019-08-19 00:15:34.707355723+00:00,3,21,False,0
5420,"the cartographers and tigress noble invited to a show by a tribe of tiger actors/actress. the tigress embarrassed by the show, with the cartographers intrigued by it.",2019-08-19 00:15:34.707355723+00:00,3,25,False,0
6549,adira as a burlesque dancer.,2020-02-23 22:46:34.755861565+00:00,3,21,False,0
6773,anthro nibs selling acorns form a long jacket,2020-03-16 04:06:01.909621918+00:00,3,19,False,0
9327,keidran nibbly as a valkyrie,2020-11-23 02:46:32.998892769+00:00,3,21,False,0
1226,"mrs. nibbly in makoto nanaya's (blazblue) outfit, letting her take a fighting pose.",2017-08-20 23:48:55.694841418+00:00,3,31,False,0
7485,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it ,2020-05-24 22:41:01.279010468+00:00,3,10,False,0
3116,two kangaroo keidran boxing.,2018-06-18 02:27:04.858960863+00:00,3,28,False,0
3114,maren cosplays as jessica rabbit,2018-06-18 02:27:04.858960863+00:00,3,26,False,0
1689,the masks in your current style. if that would be considered a spoiler then just neutral.,2017-11-05 21:08:56.565389870+00:00,3,59,False,0
7162,sythe has his sandcastle destroyed by nibbly bursting form it.,2020-05-03 22:20:24.390806807+00:00,3,22,False,0
1838,"wrinry is convinced to wear cloths, much to her annoyance.",2017-11-19 23:22:03.372882825+00:00,3,45,False,0
6089,"colin let's loose his inner pup frolicking in the snow, much to sam's amusement",2019-12-09 02:50:20.837453300+00:00,3,14,False,0
7756,wolf soldier and human soldier dueling on the battlefield.,2020-06-21 22:25:54.960175468+00:00,3,21,False,0
6993,traditional snow leopard celebration,2020-04-12 23:24:50.013734336+00:00,3,23,False,0
951,team b encounters a tree snare. (someone is hanging upside down from a tree trap.),2017-06-25 23:01:33.089408584+00:00,3,47,False,0
4367,eric joins the rest of the cast on the isles of aphrodisiac,2019-01-21 00:13:54.252401293+00:00,3,33,False,0
1248,wrinry is finally convinced (begrudgingly) to wear cloths,2017-08-27 20:57:03.531119374+00:00,3,57,False,0
7211,good morning vivian (bloodline),2020-05-04 01:06:05.812567066+00:00,3,16,False,0
9130,"karen shows a different side to herself, telling madelyn about her private fears and insecurities hiding under the happy exterior while they're trapped in the dungeons.",2020-11-15 22:12:10.258862555+00:00,3,29,False,0
1263,eric paints an image of merie on dry land - much to her dismay,2017-08-27 23:12:50.243073534+00:00,3,51,False,0
1301,eric drawing merie the mermaid - much to her dismay on dry land,2017-09-10 21:45:56.745981717+00:00,3,53,False,0
1299,karen bikini pin-up,2017-09-10 19:49:08.518828907+00:00,3,58,False,0
6845,nibs recreates the coppertone logo with maren on the beach. sythe appreciates the view,2020-03-23 00:33:56.915242828+00:00,3,22,False,0
7690,a wolf wears a skin suit to blend in with humans ,2020-06-15 01:53:25.031536901+00:00,3,14,False,0
1976,"wrinry is convinced to wear cloths, much to her annoyance ",2017-12-18 01:11:41.945103856+00:00,3,25,False,0
6847,sythe in fancy clothing and maren (still human) wearing forest wolf tribal garb. (something about their normal clothes being in the wash.),2020-03-23 00:33:56.915242828+00:00,3,17,False,0
7842,everyone celebrating the 4th of july at a barbecue,2020-07-05 20:53:55.117462034+00:00,3,16,False,0
7720,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts for peaceful relations.",2020-06-21 20:23:31.791617994+00:00,3,20,False,0
1885,"one confused squirrel rani as launchpad mcquack in the pilot seat, and a quiet concerned keidran nibs in passenger.",2017-12-10 21:15:21.171180463+00:00,3,29,False,0
9170,adira making mixed drinks ,2020-11-16 00:44:14.838964309+00:00,3,25,False,0
7015,human explorers visit the western basitin territory and try to establish trade and gifts to the them to to build trade agreement with them. ,2020-04-12 23:58:02.835450050+00:00,3,18,False,0
9354,"red chats with sythe about his theatre days, and surprises him with his literary knowledge.",2020-12-06 21:35:30.878208171+00:00,3,29,False,0
707,team a as prohibition-era gangsters,2017-05-21 23:04:30.607272074+00:00,3,40,False,0
4262,two kinds into the spider verse!,2019-01-13 21:00:17.472405339+00:00,3,23,False,0
9273,biological differences between the main mekkan species (and maybe windstraw's),2020-11-22 23:57:36.912202643+00:00,3,27,False,0
5752,our (relatively) intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-11 00:21:52.783873324+00:00,3,16,False,0
7910,"squirrel maren cuddling sythe, who is visibly excited and confused",2020-07-06 02:22:03.453672329+00:00,3,24,False,0
7306,nibbly steal karens ears which turn out to be fake. karen gets a mental breakdown as her whole life is a lie,2020-05-11 00:23:39.234491162+00:00,3,20,False,0
9591,nibbly keidranised and her body dress for the holidays ,2020-12-21 01:06:09.453252342+00:00,3,20,False,0
8293,magpie refsheet,2020-08-17 01:32:16.465017837+00:00,3,23,False,0
7909,snow wolves playing hockey,2020-07-06 02:22:03.453672329+00:00,3,18,False,0
4266,the guardian as the thinker,2019-01-13 21:00:17.472405339+00:00,3,34,False,0
5773,"re-draw of the gobble gobble comic back in november 30, 2013",2019-11-11 01:57:51.945433988+00:00,3,12,False,0
3179,nibbly & fidget (from dust: an elysian tale) having fun,2018-06-25 00:03:32.626162682+00:00,3,64,False,0
9198,let’s play hide & seek with ms. nibbly! she is hiding somewhere in the picture,2020-11-16 02:29:22.448401523+00:00,3,24,False,0
2855,delivery/pizza tom's job interview -anteiku lynn knoll branch (tokyo ghoul),2018-05-13 21:09:28.715004127+00:00,3,33,False,0
5699,a curious mrs nibbly crawls up sythe's pants leg. panic ensues.,2019-11-04 00:07:39.763783951+00:00,3,15,False,0
6801,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-03-22 21:26:18.542548294+00:00,3,16,False,0
9180,eric as the grand templar,2020-11-16 02:29:22.448401523+00:00,3,18,False,0
1777,the seer's daughter and her menagerie of critters.,2017-11-12 22:08:29.456514053+00:00,3,37,False,0
5815,redux of 'gobble gobble' from 2013,2019-11-17 22:20:41.455981072+00:00,3,19,False,0
6680,"sythe meets squirrel maren, he isn’t sure how to feel about the new change, but his tail is wagging for some reason",2020-03-09 01:02:15.533083341+00:00,3,18,False,0
5855,nibbly discovers static electricity after strolling over a wool rug (nibbly pom pom),2019-11-18 00:26:53.059263870+00:00,3,17,False,0
8255,a historically accurate knights templar (with iconic bucket helmet) accuses a cute dark skinned twokinds templar for being a witch after seeing her use magic.,2020-08-16 20:15:10.810711833+00:00,3,14,False,0
3160,twokinds cast as characters from cowboy bebop,2018-06-24 22:52:43.225474232+00:00,3,58,False,0
3082,karen takes fem fur red shopping for clothes (much to red's dismay) sythe catcalls,2018-06-17 22:58:27.354391791+00:00,3,43,False,0
9114,nibbly cuddling with voodoo doll sythe,2020-10-26 00:21:51.451789436+00:00,3,21,False,0
1595,"seraphina, punk rock star!",2017-10-16 22:42:14.504847455+00:00,3,33,False,0
7623,sealeen looking cute in a sundress,2020-06-14 21:28:16.028799488+00:00,3,25,False,0
7589,the assassin twins in the world of assassins creed,2020-06-07 23:06:57.839425018+00:00,3,16,False,0
3036,baby versions of the main four.,2018-06-11 00:29:54.728665350+00:00,3,27,False,0
4443,the stone guardian family (w/wife & child),2019-02-04 02:10:46.116414345+00:00,3,28,False,0
3156,saria cosplays as jessica rabbit,2018-06-24 22:52:43.225474232+00:00,3,54,False,0
1182,eric gets a chance to draw merie the mermaid,2017-08-14 00:29:55.044529405+00:00,3,44,False,0
7558,"stoneward is a terminator, sent back from the future to execute the hapless waitress maren t. connor. he zeroes in on her, turning happy hour into a panic.",2020-06-07 21:41:27.900409848+00:00,3,17,False,0
1798,"wrinry is finally convinced to wear cloths, much to her annoyance.",2017-11-13 01:14:08.871207510+00:00,3,26,False,0
3192,"frankenstein monster with different body parts of all wolf, tiger, dragon,basitin and etc",2018-07-15 20:05:08.221195054+00:00,3,53,False,0
4241,gender-swapped karen and maren,2019-01-07 00:41:14.453193750+00:00,3,43,False,0
1463,sunny day stroll with who ever you feel like drawing.,2017-09-25 01:53:00.711611365+00:00,3,26,False,0
4090,the explorer has decorated her new tail. it's previous owner is not amused.,2018-12-17 01:01:41.638440251+00:00,3,41,False,0
7848,the explorers observe how the tigers hunt their food,2020-07-05 22:51:21.383213788+00:00,3,20,False,0
2716,albion alabaster eating a tin can,2018-04-22 20:05:21.562154961+00:00,3,39,False,0
8477,"""what is this, a crossover episode?"" with brutus and colin",2020-09-06 20:56:42.945912909+00:00,3,18,False,0
2688,bird/avian race to show design. ,2018-04-16 01:13:42.874798288+00:00,3,35,False,0
9543,"sealeen forgets that enchanted mistletoe doesn't work on basitins, but lynn is flattered and gives her a kiss anyway.",2020-12-20 21:22:29.834693749+00:00,3,26,False,0
8612,a young sythe learning about human customs during his time living among them to better become a diplomat. ,2020-09-14 01:16:34.331524626+00:00,3,22,False,0
11550,dj dragon is told off by management for transforming a troublesome guest.,2021-07-18 21:22:56.956436623+00:00,3,27,False,0
10421,"a selection of posters and advertisements from around mekkan, including templar propaganda, calls to war, and classified ads.",2021-04-04 21:41:18.457258680+00:00,3,24,False,0
11681,vehra desperately trying to remember herself by feverishly attempting to draw a picture of what she recalls of her home on the isles on the wall of her room. ,2021-09-05 23:04:33.826362502+00:00,3,27,False,0
10989,an alluring pinup of iris in bed (good morning series),2021-06-06 21:42:44.224671268+00:00,3,28,False,0
8832,sythe's hair has grown into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder he finds the joy of painting happy little trees...,2020-10-05 02:41:56.772601645+00:00,3,22,False,0
245,"the northern basitin huntress finally has the artic wolf for dinner, with him sitting at a table with some food and other basitin around. the huntress sitting beside him.",2021-12-13 01:50:59.273621429+00:00,3,26,False,0
11097,"before meeting euchre or becoming grand templar, mary silverlock, as a young adult in her prime, turns into a snow wolf keidran. she uses perfect transformation magic, in her private quarters, to test how the spell works out of morbid curiosity.",2021-06-13 21:22:47.081741799+00:00,3,26,False,0
4884,"adrakist keidran nibbly flying around the manor grounds, looking for trees with acorns to collect for the winter.",2019-04-08 00:52:05.462310872+00:00,3,33,False,0
3854,"two children (one human, one keidran) playing together",2018-11-18 22:38:24.727572343+00:00,3,45,False,0
11132,maren discovers sythe’s weakness to belly rubs,2021-06-13 23:15:44.876760374+00:00,3,27,False,0
11120,a redraw of the last panel of page 223 ( badass demon dragon),2021-06-13 23:15:44.876760374+00:00,3,31,False,0
2667,sythe as a reluctant squirrel mascot for nibbly world.,2018-04-15 22:07:50.650701556+00:00,3,63,False,0
11112,"nibbly’s source of true power revealed... sneaking into an open window at templar academy she's spotted getting into an entire bag of blue ""doritos"".",2021-06-13 21:22:47.081741799+00:00,3,21,False,0
114,anklet of humanification - the return of vehra,2021-12-06 02:08:43.772091416+00:00,3,23,False,0
11081,maren as a sports biker.,2021-06-07 04:25:43.394859826+00:00,3,23,False,0
8475,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-09-06 20:56:42.945912909+00:00,3,18,False,0
8598,sythe stuck in a zoo as an exhibit.,2020-09-14 01:16:34.331524626+00:00,3,23,False,0
2219,nibbly vs small kirara ( inuyasha)who is cuter contest,2018-02-04 23:29:05.258333886+00:00,3,25,False,0
2071,"sythe trades his ""stupid"" ponytail for a mullet",2018-01-14 21:52:59.747359845+00:00,3,48,False,0
10379,how the artic wolf and northern basitin meet and later become a couple.,2021-03-22 02:44:11.121138440+00:00,3,35,False,0
11645,literary device guy from page 224. appears once again in order to momentarily break away from the action.,2021-07-19 03:11:31.331594613+00:00,3,20,False,0
10369,nibbly keidranized meeting sythe's family,2021-03-22 01:44:51.115335646+00:00,3,23,False,0
11045,the chimera meets red and he thinks she's a monster attacking,2021-06-07 02:22:39.990393840+00:00,3,18,False,0
12263,keidran tribes come together for a day of peace and thanksgiving ,2021-11-07 21:41:39.711915110+00:00,3,23,False,0
2127,same-name cop crossover. alice from caribbean blue and lt. alice reed!,2018-01-21 21:38:10.578852645+00:00,3,23,False,0
10978,sythe tries to bathe cat maren. but she shows herself to be very afraid of water and rebellious,2021-06-06 21:42:44.224671268+00:00,3,33,False,0
3951,the world of twokinds taking place in the old west.,2018-11-26 00:54:03.366622912+00:00,3,47,False,0
12323,anklet of humanification - human vehra - her memories restored in this new form,2021-11-08 01:37:11.515622008+00:00,3,21,False,0
11655,hairball gag remake (or reimagined),2021-07-19 03:11:31.331594613+00:00,3,25,False,0
10615,"a minor diplomatic incident occurs when the tiger diplomatic party is invited to the legacy estate for negotiations. where they are introduced to the legacys, much to iris's embarrassment. ",2021-04-12 01:25:55.983777768+00:00,3,31,False,0
4046,seraphina roasting chestnuts with dragon fire,2018-12-16 21:08:51.371820962+00:00,3,46,False,0
2222,anklet of humanification: the return of vehra,2018-02-04 23:29:05.258333886+00:00,3,34,False,0
10448,"sythe as minsc from balder's gate telling bedtime stories to mrs. nibbly as boo, while maren as dynaheir is wondering if minsc is loosing his mind.",2021-04-04 23:29:38.195591395+00:00,3,15,False,0
11620,first keidran(saber-toothed cat) to walk on two legs,2021-07-19 00:38:39.758861199+00:00,3,32,False,0
2063,wrinry as a baby getting into some mischief.,2018-01-14 21:04:37.546618818+00:00,3,41,False,0
12498,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,2021-11-22 00:41:04.074092985+00:00,3,20,False,0
11660,"prepare for boarding! captain jenny raids erik's ship, but he's too interested in painting her to be scared",2021-07-19 03:11:31.331594613+00:00,3,23,False,0
10563,"a huge, dragon-sized nibbly smugly flaunting her pet sythe (jabba and slave leia style) ",2021-04-11 23:11:25.683055885+00:00,3,33,False,0
4771,"red dressed as dante from devil may cry series, carrying dante's big sword",2019-03-17 20:09:07.409515805+00:00,3,40,False,0
4483,"concept drawing of a large, hagrid-like, bear keidran",2019-02-11 01:08:40.685167559+00:00,3,49,False,0
104,filmset au crew celebrating xmas dinner.,2021-12-06 00:06:28.933317378+00:00,3,26,False,0
111,"terminator brutus demands your clothes, your boots and your motorcycle.",2021-12-06 00:06:28.933317378+00:00,3,28,False,0
109,"iris, aerith, and therie dressed for festivities and bringing holiday cheer",2021-12-06 00:06:28.933317378+00:00,3,24,False,0
12232,mimi the picarto mascot watches the twokinds stream while eating pretzels.,2021-10-11 03:52:39.165072491+00:00,3,24,False,0
2646,wrinry's first time flying after getting her wings back.,2018-04-09 02:06:48.767839462+00:00,3,31,False,0
4999,"sythe and mrs nibbly encounter au versions of themselves, where nibs is the keidran and sythe the faithful animal. ",2019-04-21 22:00:16.095302920+00:00,3,43,False,0
10079,"red: oh, your playing minecraft i like you cut g smack! karien: aaa",2021-02-14 22:13:07.503697920+00:00,3,19,False,0
2431,tracksuits the second. squatting taverndatter sisters/gopnitsas.,2018-03-11 20:02:31.818819144+00:00,3,19,False,0
2434,eric steers the na'rella through stormy seas.,2018-03-11 20:02:31.818819144+00:00,3,26,False,0
4505,"maren tavernmage: maren discovers magic, and uses it to clean all the things",2019-02-11 03:12:32.559740454+00:00,3,38,False,0
3,good morning cassidy,2021-11-22 02:40:14.383724281+00:00,3,25,False,0
4645,hueyhueycoyotl from no evil,2019-03-03 23:20:50.817894144+00:00,3,26,False,0
10013,maren had a dream of her and sythe family portrait  ,2021-02-08 00:23:00.867468861+00:00,3,33,False,0
9967,party animals' redraw (the cast as their animal counterparts),2021-02-07 21:06:07.737048811+00:00,3,25,False,0
9961,karen & maren dressed as liz & patty from soul eater,2021-02-07 21:06:07.737048811+00:00,3,22,False,0
9982,the wolf club. only the coolest of the coolest wolves meet up at this luxurious bar and grill.,2021-02-07 21:06:07.737048811+00:00,3,30,False,0
4947,cathleen telling cornelius she’s pregnant,2019-04-14 23:42:22.538874529+00:00,3,48,False,0
8700,all of the virgins in the cast get teleported into a room and can't leave until they figure out what they have in common.,2020-09-20 23:08:55.432815027+00:00,3,24,False,0
10010,followup to half-dragon meetup: seraphina is flirting with sivil - wrinry tries to figure out if she should feel awkward or funny about someone flirting with her clothes,2021-02-07 22:50:41.202700005+00:00,3,28,False,0
332,twokinds christmas party viewer pov,2021-12-20 00:41:07.061876257+00:00,3,31,False,0
8686,keidran heavy metal band,2020-09-20 21:33:39.490677209+00:00,3,22,False,0
4980,basitin saber tail lessons,2019-04-15 01:10:36.200149732+00:00,3,41,False,0
9978,the templar exploration corps is having a crisis- their explores keep coming back with a few extra members like there new lovers ,2021-02-07 21:06:07.737048811+00:00,3,26,False,0
2628,"a guard attempts to charm a female basitin by ""accidentally"" flashing some ankle, so lewd!",2018-04-09 00:36:44.274857242+00:00,3,54,False,0
4622,mardi gras festival,2019-03-03 21:56:58.442548813+00:00,3,46,False,0
10817,good morning brutus,2021-05-17 02:04:17.245532144+00:00,3,27,False,0
10111,"monty python: sarah, sealeen, and landen as the frenchmen in the castle",2021-02-14 23:56:45.059357751+00:00,3,25,False,0
12209,genderbent au scene: rane learns to control his shapeshifting from his uncle thorn (like in page 1066),2021-10-11 03:52:39.165072491+00:00,3,20,False,0
11101,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-06-13 21:22:47.081741799+00:00,3,25,False,0
2796,red in his original style rocking out to some metal. \m/,2018-05-06 22:05:01.943006749+00:00,3,35,False,0
2788,"muscle head general as gunny sgt. hartman in ""full metal jacket"" the basitin version",2018-05-06 22:05:01.943006749+00:00,3,35,False,0
9462,a historical accurate templar knight calling a twokinds templar a witch when he sees her preform magic.,2020-12-14 00:53:53.467701093+00:00,3,28,False,0
2785,more kitty pants i.e. human from the waist up and anthro from the waist down.,2018-05-06 22:05:01.943006749+00:00,3,41,False,0
2824,a keidran/bastion skeleton,2018-05-07 00:28:51.088087362+00:00,3,26,False,0
2539,sealeen dressed up & lookin' pretty.,2018-03-18 22:53:24.968323938+00:00,3,44,False,0
390,sythe and maren mistletoe 3: human sythe gives wolf maren a kiss on the forehead,2021-12-20 04:01:12.673741185+00:00,3,23,False,0
3940,wolfred as ralsei,2018-11-25 23:43:17.363533431+00:00,3,23,False,0
9772,chibi nibbly ,2021-01-10 23:48:07.627680180+00:00,3,21,False,0
11439,good morning lioness saria,2021-07-11 21:24:48.938744432+00:00,3,30,False,0
11182,"smug wolf maren looking down at viewer during a full moon, so her wolf instincts fully took over.",2021-06-14 01:34:25.903494133+00:00,3,22,False,0
9458,nibbly causes chaos as she scampers/jumps over multiple cast members while carrying the enchanted mistletoe,2020-12-13 22:19:43.860078824+00:00,3,30,False,0
10295,karen asking maren if she can be the maid of honor at her and sythes' wedding ,2021-03-21 21:11:21.363027135+00:00,3,36,False,0
11455,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-07-11 21:24:48.938744432+00:00,3,21,False,0
11224,hairball bit remake,2021-06-20 21:15:24.791307600+00:00,3,21,False,0
10462,"carver is enjoying the good life. he's lounging on the beach, sipping tropical drinks, and being waited on hand and foot by some lovely west basitin ladies.",2021-04-05 02:13:54.680717527+00:00,3,27,False,0
3706,sealeen & lynn discuss the art of diplomacy over dinner.,2018-10-28 20:19:54.958832668+00:00,3,43,False,0
8774,the explorers study ancient wall paintings in company of tigress.,2020-10-04 23:21:45.723275227+00:00,3,21,False,0
10328,colin and sam on a walk!,2021-03-21 23:42:59.864908997+00:00,3,26,False,0
3705,"karen becomes an adrakist, much to her joy.",2018-10-28 20:19:54.958832668+00:00,3,37,False,0
11970,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation. not being recognized, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-09-20 04:37:55.119177726+00:00,3,29,False,0
235,sythe and maren mistletoe 3: human sythe gives wolf maren a kiss ,2021-12-13 01:50:59.273621429+00:00,3,30,False,0
11226,ghostfox82 dominates rhguy69 in a 1v1 fps match.,2021-06-20 21:15:24.791307600+00:00,3,23,False,0
10220,"a minor diplomatic incident occurs when the tiger diplomatic party is invited to the legacy estate for negotiations. where they are introduced to the legacys, much to iris's embarrassment. ",2021-02-21 23:41:13.761783377+00:00,3,31,False,0
8649,sportscaster brutus enthusiastically brings the news,2020-09-20 20:12:32.345967329+00:00,3,26,False,0
2293,nibbly rocking out to some metal. \m/,2018-02-12 01:00:54.622676335+00:00,3,29,False,0
8974,let’s play a game of hide and seek with ms. nibbly! she is hidden somewhere in this picture,2020-10-18 23:06:48.471237447+00:00,3,25,False,0
10240,"sythe reenacts the end of neverending story, chasing down rom and rem atop a giant, flying mrs. nibbly.",2021-02-22 01:26:51.149651894+00:00,3,16,False,0
11262,maren looking beautiful in her sundress while out in a gentle summer rain shower,2021-06-21 02:11:44.323992664+00:00,3,23,False,0
10712,remus wearing the cone of shame after his run in with nibs,2021-04-19 03:00:35.785879893+00:00,3,28,False,0
2357,wrinry enjoying a good sleep,2018-02-19 00:08:33.574779032+00:00,3,40,False,0
11362,"prepare for boarding! captain jenny raids erik's ship, but he's too interested in painting her to be scared",2021-07-04 21:50:13.077391783+00:00,3,22,False,0
4909,"keidran nibbly starts hoarding food for winter, hiding stolen food in random places in the estate.",2019-04-14 20:02:02.309131876+00:00,3,61,False,0
10745,"mary silverlock, as a young adult in her prime, uses transformation magic. she turns into a snow wolf keidran, in her private quarters, to test how the spell works out of morbid curiosity.",2021-05-16 21:44:19.145160565+00:00,3,30,False,0
8810,adora making mixed drinks for patrons at the bar,2020-10-05 01:17:03.354470477+00:00,3,21,False,0
3808,"please ,let all your charackters blep "":-9"" !!!",2018-11-12 00:32:55.510927387+00:00,3,29,False,0
3969,"santabaster’s revenge: alabaster, still dressed in his santa costume, takes revenge by stealing christmas. ",2018-12-09 21:05:38.320427102+00:00,3,38,False,0
11169,tktv: brutus winning an 'oscars' style television award for best supporting role. ,2021-06-14 01:07:59.270669916+00:00,3,24,False,0
298,anklet of humanification - the return of vehra,2021-12-19 22:24:51.753033125+00:00,3,24,False,0
3247,[database error] having a nightmare about fem!sythe hitting on him,2018-07-15 23:17:11.131952885+00:00,3,58,False,0
1418,"uberquest/twokinds crossover. kibbles sesame, and claire in riftwall.",2017-09-24 20:45:41.281853497+00:00,2,43,False,0
6078,a husky keidran in a wintry forest.,2019-12-09 02:50:20.837453300+00:00,2,14,False,0
1413,a jedi flourishing their lightsaber(s),2017-09-24 20:45:41.281853497+00:00,2,43,False,0
11170,the chimera meets red and he thinks she's a monster attacking,2021-06-14 01:07:59.270669916+00:00,2,16,False,0
6961,adira now also sells coffee and asks us if we want a cup,2020-04-12 21:15:43.047868213+00:00,2,27,False,0
12130,"the two characters from basitin first time laying on a messed-up bed with embarrassed/surprised expressions saying ""wow. . ."" in unison.",2021-10-10 21:52:13.933335873+00:00,2,28,False,0
8587,"sythe's hair has grown out into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder, he finds the joy of painting happy little trees...",2020-09-13 23:10:45.135656062+00:00,2,26,False,0
11191,good morning pinup of iris (blonde caravan tigress),2021-06-14 01:34:25.903494133+00:00,2,27,False,0
6397,the explorers get married to their tiger mates in a keidran ceremony,2020-01-27 00:50:41.363033405+00:00,2,15,False,0
6210,nibbly's thoughts on maren part 2: nibbly attempts to separate maren from scythe by pouring honey on her. scythe offers to help wash maren's hair.,2020-01-05 23:11:47.662419466+00:00,2,19,False,0
1819,"bagi and ryu from ""bagi, the monster of mighty nature"".",2017-11-19 21:14:00.680232302+00:00,2,28,False,0
6252,"after conquering the earth and australia, the emus open an interdimensional superportal to mekkan and invade!",2020-01-12 21:44:11.985515497+00:00,2,17,False,0
11190,modern au red dynamite fishing.,2021-06-14 01:34:25.903494133+00:00,2,15,False,0
1807,"twokinds kindergarten! twokinds characters as little kids, together!",2017-11-13 01:14:08.871207510+00:00,2,28,False,0
9324,windstraw enters a drinking competition and is drunk after just one shot,2020-11-23 02:46:32.998892769+00:00,2,21,False,0
11152,remake of the hairball scene short,2021-06-14 01:07:59.270669916+00:00,2,24,False,0
7120,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-04-20 01:34:22.720060450+00:00,2,15,False,0
10060,the biological differences of mekkan's main species.,2021-02-08 01:15:01.376281513+00:00,2,26,False,0
12246,scythe and maren ice fishing together.,2021-11-07 21:41:39.711915110+00:00,2,32,False,0
4649,squirrel tamer sythe (whip and chair included),2019-03-03 23:20:50.817894144+00:00,2,40,False,0
12154,detritus handing out candy during halloween. ,2021-10-10 23:52:29.177745044+00:00,2,30,False,0
6095,adult chimera-karen shopping for clothes with a sulking cat-maren. good thing black goes with everything!,2019-12-15 22:07:16.855084550+00:00,2,22,False,0
10979,sythe druid of the forest (with nibbly),2021-06-06 21:42:44.224671268+00:00,2,23,False,0
7171,maren in a sundress with a sunhat kicking back and enjoying a nice day,2020-05-03 22:20:24.390806807+00:00,2,22,False,0
11267,r63-verse: tracy's evil smoke hallucination having a freakout/breakdown about the pregnancy,2021-06-21 02:11:44.323992664+00:00,2,21,False,0
1903,"wrinry is convinced  to wear cloths finally, much to her annoyance.",2017-12-10 22:27:17.769030883+00:00,2,26,False,0
1697,scythe as sokka and nibbly as momo from avatar: the last air bender. ,2017-11-05 21:08:56.565389870+00:00,2,53,False,0
12315,human and wolf girl from getting friendly watching movies and eating snacks together ,2021-11-08 01:37:11.515622008+00:00,2,32,False,0
7159,"adira as the ""we can do it"" ww2 poster, to go along with the other ww2 pinups",2020-05-03 21:07:59.959592581+00:00,2,24,False,0
6104,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2019-12-15 22:07:16.855084550+00:00,2,16,False,0
10988,romulus/remus reference sheet,2021-06-06 21:42:44.224671268+00:00,2,27,False,0
6883,human explorers visit the western basitin's offering to trade and resources to them to start a friendly treaty.,2020-04-05 22:53:34.275536392+00:00,2,22,False,0
7026,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-04-13 01:46:55.443066492+00:00,2,12,False,0
6364,red as the joker doing the iconic stairs dance.,2020-01-26 23:01:01.424370699+00:00,2,14,False,0
6890,"good morning nibbly, except she's a small squirrel on a regular bed.",2020-04-05 22:53:34.275536392+00:00,2,16,False,0
